topic,word_id,word,meaning,romanization
korean_topik_2,k_0523,나타내다,"Show, display",natanaeda
korean_topik_2,k_0524,아프다,To hurt,apeuda
korean_topik_2,k_0525,적다,"To be small, few in number",jeokda
korean_topik_2,k_0526,비,Rain,bi
korean_topik_2,k_0527,고향,Hometown,gohyang
korean_topik_2,k_0528,놀라다,Be surprised,nollada
korean_topik_2,k_0529,다양하다,"To be various, diverse",dayanghada
korean_topik_2,k_0530,울다,"To cry, weep",ulda
korean_topik_2,k_0531,농민,A farmer,nongmin
korean_topik_2,k_0532,은행,A bank,eunhaeng
korean_topik_2,k_0533,지내다,"To pass, spend time",jinaeda
korean_topik_2,k_0534,결혼,Marriage,gyeolhon
korean_topik_2,k_0535,법,"A law, the law",beop
korean_topik_2,k_0536,소설,"A novel, fiction story",soseol
korean_topik_2,k_0537,예,"Yes, certainly, right",ye
korean_topik_2,k_0538,오후,The afternoon,ohu
korean_topik_2,k_0539,질서,"Order, system",jilseo
korean_topik_2,k_0540,담다,Put in a bottle,damda
korean_topik_2,k_0541,모이다,"Meet, assemble",moida
korean_topik_2,k_0542,시민,Residents of a city,simin
korean_topik_2,k_0543,회장,"Chariman, the president",hoeijang
korean_topik_2,k_0544,빠르다,"Be fast, quick",ppareuda
korean_topik_2,k_0545,스스로,"On its own, of its own free will",seuseuro
korean_topik_2,k_0546,아기,"baby,infant",agi
korean_topik_2,k_0547,아저씨,"Sir, calling an unknown male",ajeossi
korean_topik_2,k_0548,옛날,"Ancient times, antiquity",yennal
korean_topik_2,k_0549,이날,"Today, this day",inal
korean_topik_2,k_0550,제대로,As properly is suitable,jedaero
korean_topik_2,k_0551,달,The moon,dal
korean_topik_2,k_0552,던지다,To throw,deonjida
korean_topik_2,k_0553,참,"really,truly",cham
korean_topik_2,k_0554,공간,Space or room,gonggan
korean_topik_2,k_0555,이곳,"This place, here",igot
korean_topik_2,k_0556,마지막,"Last, final",majimak
korean_topik_2,k_0557,벌이다,(1) to plan to start a job/project (2) to play a table game,beorida
korean_topik_2,k_0558,병원,Hospital,byeongwon
korean_topik_2,k_0559,자세,"Position, posture",jase
korean_topik_2,k_0560,강조하다,Place empasis upon,gangjohada
korean_topik_2,k_0561,경찰,The police,gyeongchal
korean_topik_2,k_0562,맡다,Take charge of,matda
korean_topik_2,k_0563,저녁,Evening,jeonyeok
korean_topik_2,k_0564,한편,"One side, one way",hanpyeon
korean_topik_2,k_0565,그러면,If so or if that is the case,geureomyeon
korean_topik_2,k_0566,기자,A journalist,gija
korean_topik_2,k_0567,넓다,Broad,neolpda
korean_topik_2,k_0568,시험,A test,siheom
korean_topik_2,k_0569,잠,Sleep,jam
korean_topik_2,k_0570,주로,"principally,mainly",juro
korean_topik_2,k_0571,훨씬,"By far, very much so",hwolssin
korean_topik_2,k_0572,면,Side,myeon
korean_topik_2,k_0573,통일,Unification,tongil
korean_topik_2,k_0574,건강,Health,geongang
korean_topik_2,k_0575,가깝다,Close,gakkapda
korean_topik_2,k_0576,건물,Building,geonmul
korean_topik_2,k_0577,시설,"establishment,institution",siseol
korean_topik_2,k_0578,외국,A foreign country,oeguk
korean_topik_2,k_0579,밑,The bottom,mit
korean_topik_2,k_0580,어른,"A man, an adult",eoreun
korean_topik_2,k_0581,주변,A circumference,jubyeon
korean_topik_2,k_0582,대신,Instead of,daesin
korean_topik_2,k_0583,원인,"A cause,a factor",wonin
korean_topik_2,k_0584,팔다,To sell,palda
korean_topik_2,k_0585,차례,"(1) order,precedence (2) one time, one round",charye
korean_topik_2,k_0586,군,An army,gun
korean_topik_2,k_0587,열심히,"Enthusiastically,with zeal",yeolsimhi
korean_topik_2,k_0588,일하다,"To work, labor",ilhada
korean_topik_2,k_0589,재산,"property,fortune, assets, possessions",jaesan
korean_topik_2,k_0590,팀,Team,tim
korean_topik_2,k_0591,부모,Parents,bumo
korean_topik_2,k_0592,약간,Somewhat,yakgan
korean_topik_2,k_0593,언어,"language,speech",eoneo
korean_topik_2,k_0594,요구하다,"To demand,claim,request",yoguhada
korean_topik_2,k_0595,올라가다,"To go up, ascend",ollagada
korean_topik_2,k_0596,첫,First,cheot
korean_topik_2,k_0597,감독,The director,gamdok
korean_topik_2,k_0598,그날,That day or that same day,geunal
korean_topik_2,k_0599,사실,"Actually, really",sasil
korean_topik_2,k_0600,자주,"Always, constantly",jaju
korean_topik_2,k_0601,당하다,"Have, encounter",danghada
korean_topik_2,k_0602,삼다,Make a thing of,samda
korean_topik_2,k_0603,약,"About, approximately",yak
korean_topik_2,k_0604,기간,A period or a time or,gigan
korean_topik_2,k_0605,담배,Tobacco,dambae
korean_topik_2,k_0606,일으키다,"Riase, get up; start, commence",ireukida
korean_topik_2,k_0607,일단,Temporarily,ildan
korean_topik_2,k_0608,할아버지,Grandfather,harabeoji
korean_topik_2,k_0609,조직,"Organization (composition, structure)",jojik
korean_topik_2,k_0610,태어나다,"To be born, see the light of day",taeeonada
korean_topik_2,k_0611,공장,Construction site,gongjang
korean_topik_2,k_0612,벌써,Already,beolsseo
korean_topik_2,k_0613,즐기다,"Enjoy oneself,take pleasure,delight",jeulgida
korean_topik_2,k_0614,지,"since,from",ji
korean_topik_2,k_0615,환자,A patient,hwanja
korean_topik_2,k_0616,변하다,Change,byeonhada
korean_topik_2,k_0617,사고,An accident,sago
korean_topik_2,k_0618,그래도,All the same,geuraedo
korean_topik_2,k_0619,아무리,However much,amuri
korean_topik_2,k_0620,맞추다,"Adjust, adapt",matchuda
korean_topik_2,k_0621,쌀,Uncooked rice,ssal
korean_topik_2,k_0622,일반,"universal,common,usual",ilban
korean_topik_2,k_0623,재미있다,"interesting,fun",jaemiitda
korean_topik_2,k_0624,가르치다,To teach,gareuchida
korean_topik_2,k_0625,대화,Conversation,daehwa
korean_topik_2,k_0626,막다,"Stop, obstruct",makda
korean_topik_2,k_0627,올해,This year,olhae
korean_topik_2,k_0628,형,An elder brother,hyeong
korean_topik_2,k_0629,달리,Differently,dalli
korean_topik_2,k_0630,버리다,Throw away,beorida
korean_topik_2,k_0631,붙이다,"affix,put on",butida
korean_topik_2,k_0632,인물,"A man, a person",inmul
korean_topik_2,k_0633,늘,Always,neul
korean_topik_2,k_0634,모두,everything,modu
korean_topik_2,k_0635,전국,The whole country,jeonguk
korean_topik_2,k_0636,마치다,"Finish, complete",machida
korean_topik_2,k_0637,전,"all,every",jeon
korean_topik_2,k_0638,다만,"Only, merely",daman
korean_topik_2,k_0639,도움,Help,doum
korean_topik_2,k_0640,가정,Famly,gajeong
korean_topik_2,k_0641,걸다,Hang up or suspend,geolda
korean_topik_2,k_0642,빠지다,To fall into,ppajida
korean_topik_2,k_0643,멀다,To be far,meolda
korean_topik_2,k_0644,버스,Bus,beoseu
korean_topik_2,k_0645,오늘날,"These days, nowadays",oneulnal
korean_topik_2,k_0646,잠시,For a little while,jamsi
korean_topik_2,k_0647,농업,Agriculture,nongeop
korean_topik_2,k_0648,대다,"Put, place up to",daeda
korean_topik_2,k_0649,식,"form,style",sik
korean_topik_2,k_0650,의견,"An opinion,a suggestion",uigyeon
korean_topik_2,k_0651,무대,Stage,mudae
korean_topik_2,k_0652,사진,Picture,sajin
korean_topik_2,k_0653,주장,"assertion,insistance",jujang
korean_topik_2,k_0654,표현하다,"To express, make known by saying",pyohyeonhada
korean_topik_2,k_0655,인하다,"To be due to, caused by",inhada
korean_topik_2,k_0656,이상하다,"To be strange,queer",isanghada
korean_topik_2,k_0657,제일,The first,jeil
korean_topik_2,k_0658,붙다,"Stick, adhere to",butda
korean_topik_2,k_0659,아마,Probably,ama
korean_topik_2,k_0660,얘기하다,To tell a story,yaegihada
korean_topik_2,k_0661,잇다,"Join, connect",itda
korean_topik_2,k_0662,조금,A little,jogeum
korean_topik_2,k_0663,경기,Race or match or contest,gyeonggi
korean_topik_2,k_0664,목적,"goal,purpose",mokjeok
korean_topik_2,k_0665,태도,"attitude,comportment",taedo
korean_topik_2,k_0666,남성,Male,namseong
korean_topik_2,k_0667,주위,"The circumference,the girth",juwi
korean_topik_2,k_0668,대책,Countermeasure,daechaek
korean_topik_2,k_0669,그만,That much or a little amount,geuman
korean_topik_2,k_0670,발생하다,"Originate, come from",balsaehada
korean_topik_2,k_0671,다리,Leg,dari
korean_topik_2,k_0672,아무,"anybody,everybody",amu
korean_topik_2,k_0673,어쩌다,"By chance, accident",eojjeoda
korean_topik_2,k_0674,재료,"stuff,material",jaeryo
korean_topik_2,k_0675,각각,Each and every,gakgak
korean_topik_2,k_0676,결코,Never or by no means,gyeolko
korean_topik_2,k_0677,옮기다,"Move, transfer (2)(sickness) communicate, transfer to",omgida
korean_topik_2,k_0678,항상,Always,hangsang
korean_topik_2,k_0679,해,A year,hae
korean_topik_2,k_0680,잃다,"To lose, to miss, to be deprived",ilta
korean_topik_2,k_0681,자유,Freedom,jayu
korean_topik_2,k_0682,책임,Responsibility,chaegim
korean_topik_2,k_0683,바뀌다,Be changed,bakkwida
korean_topik_2,k_0684,비슷하다,To resemble,biseuthada
korean_topik_2,k_0685,심하다,"To be extreme,intense",simhada
korean_topik_2,k_0686,경쟁,Competition or rivalry,gyeongjaeng
korean_topik_2,k_0687,사랑하다,To love,saranghada
korean_topik_2,k_0688,아니,No!,ani
korean_topik_2,k_0689,여름,"summer,summertime",yeoreum
korean_topik_2,k_0690,자라다,To grow up,jarada
korean_topik_2,k_0691,회,"A time, an inning, a round in a game",hoe
korean_topik_2,k_0692,구체적,Concretely,guchejeok
korean_topik_2,k_0693,기회,An opportunity,gihoe
korean_topik_2,k_0694,실시하다,"To enforce,put into effect",silshihada
korean_topik_2,k_0695,지구,The earth,jigu
korean_topik_2,k_0696,번째,How many times,beonjjae
korean_topik_2,k_0697,소비자,A consumer,sobija
korean_topik_2,k_0698,싫다,"To not like, to hate",silta
korean_topik_2,k_0699,규모,Scale or scope or structure,gyumo
korean_topik_2,k_0700,기준,A standard or basis,gijun
korean_topik_2,k_0701,말,End,mal
korean_topik_2,k_0702,반드시,Most certainly,bandasi
korean_topik_2,k_0703,셈,"An intention,design,purpose",sem
korean_topik_2,k_0704,갖추다,Make or get ready or prepare,gachuda
korean_topik_2,k_0705,그러니까,And so it is that,geureonikka
korean_topik_2,k_0706,받아들이다,Accept,badadeurida
korean_topik_2,k_0707,값,Price,gap
korean_topik_2,k_0708,현장,"on site, on location, at the site in question",hyeonjang
korean_topik_2,k_0709,건설,Construction,geonseol
korean_topik_2,k_0710,꺼내다,To get out or draw out,kkeonaeda
korean_topik_2,k_0711,노동자,"Laborer, worker",nodongja
korean_topik_2,k_0712,언제나,"everytime,always",eonjena
korean_topik_2,k_0713,완전히,"completely,perfectly",wanjeonhi
korean_topik_2,k_0714,자동차,Car,jadongcha
korean_topik_2,k_0715,전하다,"To transmit,convey",jeonhada
korean_topik_2,k_0716,존재하다,To exist,jonjaehada
korean_topik_2,k_0717,개월,Each and every month,gaewol
korean_topik_2,k_0718,맞다,"receive,welcome (note, usually this is 맞히다)",matda
korean_topik_2,k_0719,별로,"Especially, particularly",byeollo
korean_topik_2,k_0720,어린이,"A youngster, a child",eorini
korean_topik_2,k_0721,정하다,"To set,determine",jeonghada
korean_topik_2,k_0722,한마디,One word,hanmadi
korean_topik_2,k_0723,유지하다,"To preserve, maintain",yujihada
korean_topik_2,k_0724,이데올로기,Ideology,ideollogi
korean_topik_2,k_0725,공부하다,To study,gongbuhada
korean_topik_2,k_0726,대중,The masses,daejung
korean_topik_2,k_0727,늘어나다,Grow longer,neureonada
korean_topik_2,k_0728,닦다,"Wipe clean, polish",dakda
korean_topik_2,k_0729,만,"As many as, full, complete",man
korean_topik_2,k_0730,말씀,Speech,malsseum
korean_topik_2,k_0731,괜찮다,To be okay,gwaenchanta
korean_topik_2,k_0732,눈물,A tear,nunmul
korean_topik_2,k_0733,각종,All sorts or varieties,gakjong
korean_topik_2,k_0734,빛,Light,bit
korean_topik_2,k_0735,아니,Not,ani
korean_topik_2,k_0736,피하다,"avoid,keep away",pihada
korean_topik_2,k_0737,거치다,Pass or go through,geochida
korean_topik_2,k_0738,나아가다,"Advance, go forward",naagada
korean_topik_2,k_0739,야,"(Word to get somebody’s attention) Hey!! (2) impolite speech for 이다, to be",ya
korean_topik_2,k_0740,지식,"Knowledge, information",jisik
korean_topik_2,k_0741,여전히,"As it used to be, as before ; still, persistently, even still",yeojeonhi
korean_topik_2,k_0742,주인,"The head of a family,the owner",juin
korean_topik_2,k_0743,발견하다,To discover,balgyeonhada
korean_topik_2,k_0744,선,"A line, a route",seon
korean_topik_2,k_0745,인류,The human race,illyu
korean_topik_2,k_0746,특징,"A special feature, a distinguishing feature",teukjing
korean_topik_2,k_0747,선수,An athlete,seonsu
korean_topik_2,k_0748,형식,"A form, formality, mold",hyeongsik
korean_topik_2,k_0749,마련하다,"To plan, arrange",maryeonhada
korean_topik_2,k_0750,반,Half,ban
korean_topik_2,k_0751,발표하다,To announce,balpyohada
korean_topik_2,k_0752,주제,"Subject, theme, topic",juje
korean_topik_2,k_0753,걸치다,1) put a thing over or across 2) to range from A to B,geolchida
korean_topik_2,k_0754,겪다,Experience or undergo or suffer,gyeokda
korean_topik_2,k_0755,관점,A point of view or a standpoint/outlook,gwanjeom
korean_topik_2,k_0756,귀,Ear,gwi
korean_topik_2,k_0757,기본,A foundation,gibon
korean_topik_2,k_0758,미터,Meter,miteo
korean_topik_2,k_0759,사라지다,To disappear,sarajida
korean_topik_2,k_0760,어떠하다,To be how,eotteohada
korean_topik_2,k_0761,감정,Feelings,gamjeong
korean_topik_2,k_0762,기억,A memory,gieok
korean_topik_2,k_0763,놈,A fellow,nom
korean_topik_2,k_0764,인기,Popularity,ingi
korean_topik_2,k_0765,배,Abdomen,bae
korean_topik_2,k_0766,아파트,Apartment,apateu
korean_topik_2,k_0767,가끔,Sometimes,gakkem
korean_topik_2,k_0768,구성,"Organization or constitution , the framework of something",guseong
korean_topik_2,k_0769,술,Spoonful,sul
korean_topik_2,k_0770,실제로,In reality,siljero
korean_topik_2,k_0771,짧다,"Short, brief",jjalpda
korean_topik_2,k_0772,고맙다,To thank,gomapda
korean_topik_2,k_0773,관리,Management or administration,gwalli
korean_topik_2,k_0774,그곳,That place,geugot
korean_topik_2,k_0775,보다,"More than, greater than ….",boda
korean_topik_2,k_0776,비롯하다,"begin,start",birothada
korean_topik_2,k_0777,과연,Just as one thought,gwayeon
korean_topik_2,k_0778,달리다,"run, make do fast",dallida
korean_topik_2,k_0779,바쁘다,Busy,bappeuda
korean_topik_2,k_0780,이전,Former days/times,ijeon
korean_topik_2,k_0781,인정하다,"To acknowledge,authorize",injeonghada
korean_topik_2,k_0782,자,A person,ja
korean_topik_2,k_0783,중앙,The middle and the heart,jungang
korean_topik_2,k_0784,나쁘다,To be bad,nappeuda
korean_topik_2,k_0785,불구하다,"Deformity, malformation",bulguhada
korean_topik_2,k_0786,시키다,To make,sikida
korean_topik_2,k_0787,게임,Game,geim
korean_topik_2,k_0788,국제,International,gukje
korean_topik_2,k_0789,그룹,Group,geurup
korean_topik_2,k_0790,인생,Life,insaeng
korean_topik_2,k_0791,전통,"tradition,convention",jeontong
korean_topik_2,k_0792,기르다,Educate or train or cultivate,gireuda
korean_topik_2,k_0793,잔,"A cup, wine glass",jan
korean_topik_2,k_0794,조사하다,"To examine,investigate",josahada
korean_topik_2,k_0795,커다랗다,To be very big/large,keodareota
korean_topik_2,k_0796,있다,To be,itda
korean_topik_2,k_0797,시인,A poet,siin
korean_topik_2,k_0798,언제,"when,at what time",eonje
korean_topik_2,k_0799,외,"Except, save for",oe
korean_topik_2,k_0800,평가,"Evaluation, appraisal",pyeongga
korean_topik_2,k_0801,내려오다,Come down,naeryeooda
korean_topik_2,k_0802,위치,"A position, a location",wichi
korean_topik_2,k_0803,줄이다,"reduce,decrease",jurida
korean_topik_2,k_0804,가격,Price,gagyeok
korean_topik_2,k_0805,달라지다,"To change, vary",dallajida
korean_topik_2,k_0806,비다,"To be empty, vacant",bida
korean_topik_2,k_0807,삼국,Three countries,samguk
korean_topik_2,k_0808,손님,Customer,sonnim
korean_topik_2,k_0809,원하다,To want,wonhada
korean_topik_2,k_0810,통신,"communications,correspondance",tongsin
korean_topik_2,k_0811,확인하다,"To confirm,corroborate",hwaginhada
korean_topik_2,k_0812,모임,"A group, a party",moim
korean_topik_2,k_0813,수,The number of sth,su
korean_topik_2,k_0814,웃음,"Laughter, a smile",useum
korean_topik_2,k_0815,기계,An instrument or a machine,gigye
korean_topik_2,k_0816,모양,"signs,indications",moyang
korean_topik_2,k_0817,물질,"matter,material",muljil
korean_topik_2,k_0818,아나운서,Announcer,anawonseo
korean_topik_2,k_0819,뉴스,News,nyuseu
korean_topik_2,k_0820,살아가다,"Lead a life, get along",saragada
korean_topik_2,k_0821,펴다,"Spread out, unfold",pyeoda
korean_topik_2,k_0822,배,"Times, x-fold",bae
korean_topik_2,k_0823,수업,"school,teaching",sueop
korean_topik_2,k_0824,겨울,Winter,gyeoul
korean_topik_2,k_0825,종교,"religion,a faith",jonggyo
korean_topik_2,k_0826,층,"floor,grade,class",cheung
korean_topik_2,k_0827,자연스럽다,To be natural,jayeonseureopda
korean_topik_2,k_0828,장,One piece of sth flat,jang
korean_topik_2,k_0829,식사,A meal,siksa
korean_topik_2,k_0830,안다,"To hold, embrace",anda
korean_topik_2,k_0831,이해,Understanding,ihae
korean_topik_2,k_0832,잊다,To forget,itda
korean_topik_2,k_0833,제시하다,To present,jesihada
korean_topik_2,k_0834,반,"Group, company, party",ban
korean_topik_2,k_0835,불과하다,Nothing more than,bulgwahada
korean_topik_2,k_0836,혹은,If that’s not the case,hogeun
korean_topik_2,k_0837,엄청나다,"To be absurd,wild,terribly large",eomcheongnada
korean_topik_2,k_0838,편,"Direction, way (the wind is blowing that ~)",pyeon
korean_topik_2,k_0839,텔레비전,Television,tellebijeon
korean_topik_2,k_0840,파악하다,"Grasp, seize, understand",paakhada
korean_topik_2,k_0841,편,"Compilation, editing",pyeon
korean_topik_2,k_0842,실천,Practice,silcheon
korean_topik_2,k_0843,노력하다,"To try hard, strive",noryeokhada
korean_topik_2,k_0844,보호,"protection,shelter",boho
korean_topik_2,k_0845,씻다,"To wash,cleanse",ssitda
korean_topik_2,k_0846,늦다,To be late (time),neutda
korean_topik_2,k_0847,이웃,The neighborhood,iut
korean_topik_2,k_0848,편지,Letter,pyeonji
korean_topik_2,k_0849,공동,Association or union or collaboration,gongdong
korean_topik_2,k_0850,까닭,Reason,kkada
korean_topik_2,k_0851,방안,"A plan, scheme",bang-an
korean_topik_2,k_0852,센티미터,Centimeter,sentimiteo
korean_topik_2,k_0853,팔,An arm,pal
korean_topik_2,k_0854,분명하다,To be clear/obvious,bunmyeonghada
korean_topik_2,k_0855,분석,Analysis,bunseok
korean_topik_2,k_0856,소녀,A young girl,sonyeo
